id,variant_id,text,true_label,pred_label,confidence_x,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
sst2_0277,base,"not only unfunny , but downright repellent . ",negative,negative,0.9960511326789856,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0277,v1,"not on.6 JnfKnny, but Fo1nright repellent.",negative,negative,0.9985529780387878,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0277,v2,"not only unfunny , but downright repellent . .",negative,negative,0.9970762729644777,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0277,v3,"not 8nl^ knfuhny, but downright rWpel.ent.",negative,negative,0.9878674745559692,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0278,base,as unseemly as its title suggests . ,positive,negative,0.9921696782112122,sst2_0278,0.0117,0.9883,Type I,A,1.0,0.9922,0.066,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0278,v1,as 7nXeemly as its titpw shggestD.,positive,negative,0.9899495840072632,sst2_0278,0.0117,0.9883,Type I,A,1.0,0.9922,0.066,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0278,v2,as unseemly as its title suggests . .,positive,negative,0.9922807812690736,sst2_0278,0.0117,0.9883,Type I,A,1.0,0.9922,0.066,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0278,v3,as HnseemlT as its fit?e qugHests.,positive,negative,0.9958382844924928,sst2_0278,0.0117,0.9883,Type I,A,1.0,0.9922,0.066,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0279,base,a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ,positive,positive,0.9998706579208374,sst2_0279,0.489,0.511,Type III,D,0.0,0.9999,0.0019,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0279,v1,a su($rbly acted and vuJny / gri$^y vafle of the humanizing of one woman at the hQgds of the 8neeen RorceX of tafe.,positive,negative,0.997078537940979,sst2_0279,0.489,0.511,Type III,D,0.0,0.9999,0.0019,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0279,v2,a superbly acted and funny/gritty fable of teh humanizing of one woman at the hands of the unseen forces of fate . ,positive,positive,0.999862551689148,sst2_0279,0.489,0.511,Type III,D,0.0,0.9999,0.0019,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0279,v3,a supe#fly act2C and funny / NritGy fabkS of the humWniz&ng of one w*mSn at the jxnds of the unseen forces of tZte.,positive,positive,0.9687391519546508,sst2_0279,0.489,0.511,Type III,D,0.0,0.9999,0.0019,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0280,base,"if director michael dowse only superficially understands his characters , he does n't hold them in contempt . ",negative,positive,0.933661937713623,sst2_0280,0.676,0.324,Type III,F,1.0,0.9337,0.3521,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0280,v1,"if vKrector michael d*Ese only superficially understands his dharac5ers, he doFZ n ' t Tols tmeJ in contempt.",negative,negative,0.9945154786109924,sst2_0280,0.676,0.324,Type III,F,1.0,0.9337,0.3521,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0280,v2,"if director michael dowse only superficially understands his characters , he does n't hold tehm in contempt . ",negative,positive,0.8305759429931641,sst2_0280,0.676,0.324,Type III,F,1.0,0.9337,0.3521,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0280,v3,"if dir$xtor mivhsel dowxd only superficially understands his DhAracters, he d(ex n ' t boKd them in contempt.",negative,negative,0.9962284564971924,sst2_0280,0.676,0.324,Type III,F,1.0,0.9337,0.3521,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0281,base,it wants to tweak them with a taste of tangy new humor . ,positive,positive,0.9785822629928588,sst2_0281,0.778,0.222,Type IV,F,0.0,0.9786,0.1493,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0281,v1,it wag6s to tSeAk them D9th a txete of tangy new humor.,positive,negative,0.9759287238121032,sst2_0281,0.778,0.222,Type IV,F,0.0,0.9786,0.1493,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0281,v2,it wants to tweak tehm with a taste of tangy new humor . ,positive,negative,0.8365011215209961,sst2_0281,0.778,0.222,Type IV,F,0.0,0.9786,0.1493,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0281,v3,it wants to twdai thfj di5h a taste of tangy new hkmot.,positive,negative,0.9853471517562866,sst2_0281,0.778,0.222,Type IV,F,0.0,0.9786,0.1493,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0282,base,"the lower your expectations , the more you 'll enjoy it . ",negative,positive,0.9996402263641356,sst2_0282,0.463,0.537,Type III,D,1.0,0.9996,0.0046,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0282,v1,"the low2$ yoK3 expectaF&ons, the m0r3 you ' ll enjoy it.",negative,positive,0.9952725768089294,sst2_0282,0.463,0.537,Type III,D,1.0,0.9996,0.0046,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0282,v2,"teh lower your expectations , the more you 'll enjoy it . ",negative,positive,0.9979004859924316,sst2_0282,0.463,0.537,Type III,D,1.0,0.9996,0.0046,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0282,v3,"the lIwed %8ur expectations, the moe@ you ' ll $nKoy it.",negative,negative,0.9859223365783693,sst2_0282,0.463,0.537,Type III,D,1.0,0.9996,0.0046,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0283,base,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . ,negative,negative,0.9996292591094972,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0283,v1,sacr9f8ces the value of its @$alth of XrchivZl fkPt - age with its leWA - than - objecyiBe stance.,negative,negative,0.9977485537528992,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0283,v2,sacrifices teh value of its wealth of archival foot-age with its less-than-objective stance . ,negative,negative,0.9992836117744446,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0283,v3,sacrUficRs the Ga>ue of its weslrh of archival foot - age wirT its less - tgwn - objective stQncF.,negative,negative,0.998852014541626,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0284,base,"there ought to be a directing license , so that ed burns can have his revoked . ",negative,negative,0.9993591904640198,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0284,v1,"5herr Pugjt to be a dir2ctiMg PicensS, so that ed burns can hSge his reFok$d.",negative,negative,0.9977207779884338,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0284,v2,"tehre ought to be a directing license , so that ed burns can have his revoked . ",negative,negative,0.9995349645614624,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0284,v3,"there oighy to be a directing lucence, so tuZt ed buDms can Tavr his revoM2d.",negative,negative,0.99326890707016,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0285,base,"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ",positive,positive,0.998376965522766,sst2_0285,0.605,0.395,Type III,F,0.0,0.9984,0.0174,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0285,v1,"zlthokgh german cooking does not c)Ke readily to JiHd when considering the world ' s b3dt c^is7ne, mostly martha co8Id jale deutchOZnd a popular destination for hjngr5 tourists.",positive,negative,0.9808623790740968,sst2_0285,0.605,0.395,Type III,F,0.0,0.9984,0.0174,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0285,v2,"although german cooking does not come readily to mind when considering teh world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ",positive,positive,0.9985028505325316,sst2_0285,0.605,0.395,Type III,F,0.0,0.9984,0.0174,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0285,v3,"aPttough german cooking does not cP,e readily to mind when condiderinn the world ' s best cuisine, mIst<y martha voulE KWke deItchlanE a po9u?ar destination for hungry Gkurists.",positive,negative,0.9562942981719972,sst2_0285,0.605,0.395,Type III,F,0.0,0.9984,0.0174,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0286,base,"every time you look , sweet home alabama is taking another bummer of a wrong turn . ",negative,negative,0.9976758360862732,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0286,v1,"every time you lo9o, sweet h),e alahamq is fqking aBothee vumme% of a wrong turn.",negative,negative,0.9967978596687316,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0286,v2,"every time you look , sweet home alabama is taking anotehr bummer of a wrong turn . ",negative,negative,0.9963324666023254,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0286,v3,"every ^imS you pooM, sweet nKme Alabana is tskiMg another bummer of a wrong G Trn.",negative,negative,0.998487114906311,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0287,base,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",positive,positive,0.9992351531982422,sst2_0287,0.667,0.333,Type III,F,0.0,0.9992,0.009,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0287,v1,"( kaArence bounces) all 0ve# the qgage, dancing, rKnninH, sweayinr, m)ppinf his fZcd and grne#ally d9splaTing the wacky talent that FroughY him fame in the first place.",positive,positive,0.5670820474624634,sst2_0287,0.667,0.333,Type III,F,0.0,0.9992,0.009,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0287,v2,"( lawrence bounces ) all over teh stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",positive,positive,0.998461365699768,sst2_0287,0.667,0.333,Type III,F,0.0,0.9992,0.009,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0287,v3,"( lawrence G*unces) all over the stage, damcinY, runjibg, sweatlJg, moplinF his face and generally displaying the wXc<y ta,$nt that bEoKght him Damd in the fUrs$ place.",positive,negative,0.9893217086791992,sst2_0287,0.667,0.333,Type III,F,0.0,0.9992,0.009,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0288,base,"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis . ",positive,positive,0.9998277425765992,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0288,v1,"stephen rea, Zidwn quinn, and alan bstds 9lqy desmond ' s legal ravles, and when joined by brosnan, the sight of this grand*loqueJt quartet :ollinv in pTettt irish settings is a pleQswnt emouVh Rhkng, ` tis.",positive,positive,0.7135764956474304,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0288,v2,"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , teh sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis . ",positive,positive,0.9998003840446472,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0288,v3,"stephen rea, aidan qIinj, and alan bates play desmoBf ' s :eHal ewgleq, and wt3n mLined by Ndosnan, the sight of this grandiloquent quarFef lolling in (re4ty irish settings is a pleasant eni Tgh thing, ` tis.",positive,positive,0.9990537762641908,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0289,base,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",negative,negative,0.8743264675140381,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0289,v1,"it ' s just diAappointKngly superficial - - a movie tbXt has all the WlWments JecessWry to be a fascinating, inBolging SharacteF stuEu, but bev#r does more thsb scdxtch the surface.",negative,negative,0.9829718470573424,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0289,v2,"it 's just disappointingly superficial -- a movie that has all teh elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",negative,negative,0.9320974946022034,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0289,v3,"it ' s just disappointingly superficial - - a movie rhzt has all the elekdnts Hecdssary to be a fascinating, onvllving charaDFer DtuSy, but never doDE more tgaM scrQtdh the surEacf.",negative,negative,0.98972487449646,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0290,base,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,positive,positive,0.9598646759986876,sst2_0290,0.644,0.356,Type III,F,0.0,0.9599,0.2429,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0290,v1,fhic sJrTeal gilliam - esque ri?m is also a troubling interp$etatiPn of eccl@siQstes.,positive,negative,0.9988762736320496,sst2_0290,0.644,0.356,Type III,F,0.0,0.9599,0.2429,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0290,v2,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . .,positive,positive,0.9683597683906556,sst2_0290,0.644,0.356,Type III,F,0.0,0.9599,0.2429,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0290,v3,tTia surreal gill(ak - #sqke film is Zls* a trouhlinr interpretation of ecclesiastes.,positive,negative,0.9081725478172302,sst2_0290,0.644,0.356,Type III,F,0.0,0.9599,0.2429,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0291,base,"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness . ",positive,positive,0.9996380805969238,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0291,v1,"the film is beautiDul,y moum4ed, but, Jor4 to the po7n5, the issHeW are subtly presented, managing to Sqlk a fine line wktM 3sgard to the questooM of yoXn ' s madness.",positive,positive,0.9963654279708862,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0291,v2,"teh film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness . ",positive,positive,0.9995681643486024,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
