id,variant_id,premise,hypothesis,text,true_label,pred_label,confidence_x,prob_entailment,prob_neutral,prob_contradiction,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
mnli_0467,v1,yeah yeah you never hear about it really in the big ones so that's what i did and i have had just excellent luck i have been just so happy he's,"It d8esB ' t happ4H in any, big or snaIl.","yeah yeah you never hear about it really in the big ones so that's what i did and i have had just excellent luck i have been just so happy he's [SEP] It d8esB ' t happ4H in any, big or snaIl.",contradiction,contradiction,0.9873006939888,0.0013359017902985,0.011363498866558,0.9873006939888,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0467,v2,yeah yeah you never hear about it really in the big ones so that's what i did and i have had just excellent luck i have been just so happy he's,"It doesn't happen in any, big or small..","yeah yeah you never hear about it really in the big ones so that's what i did and i have had just excellent luck i have been just so happy he's [SEP] It doesn't happen in any, big or small..",contradiction,contradiction,0.9589803814888,0.0004967167042195,0.0405228845775127,0.9589803814888,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0467,v3,yeah yeah you never hear about it really in the big ones so that's what i did and i have had just excellent luck i have been just so happy he's,"Doesn it ' t happen any in, big or small.","yeah yeah you never hear about it really in the big ones so that's what i did and i have had just excellent luck i have been just so happy he's [SEP] Doesn it ' t happen any in, big or small.",contradiction,contradiction,0.926437497138977,0.0041824481450021,0.0693800747394561,0.926437497138977,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0468,base,The page-boy's statement that Miss Cowley drove to Charing Cross.,He said Miss Cowley drove to Charing Cross before 3pm.,The page-boy's statement that Miss Cowley drove to Charing Cross. [SEP] He said Miss Cowley drove to Charing Cross before 3pm.,neutral,neutral,0.9991359114646912,0.0002934727817773,0.9991359114646912,0.0005706180818378,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0468,v1,The page-boy's statement that Miss Cowley drove to Charing Cross.,He said Miss Cowley dgobe to ChaGinb CGoDs before 3pm.,The page-boy's statement that Miss Cowley drove to Charing Cross. [SEP] He said Miss Cowley dgobe to ChaGinb CGoDs before 3pm.,neutral,neutral,0.9982023239135742,0.000567136274185,0.9982023239135742,0.0012305112322792,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0468,v2,The page-boy's statement that Miss Cowley drove to Charing Cross.,He said Miss Cowley drove to Charing Cross before 3pm..,The page-boy's statement that Miss Cowley drove to Charing Cross. [SEP] He said Miss Cowley drove to Charing Cross before 3pm..,neutral,neutral,0.9991900324821472,0.0002967911423183,0.9991900324821472,0.0005131047219038,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0468,v3,The page-boy's statement that Miss Cowley drove to Charing Cross.,He said Miss Cowley to Charing drove Cross before 3pm.,The page-boy's statement that Miss Cowley drove to Charing Cross. [SEP] He said Miss Cowley to Charing drove Cross before 3pm.,neutral,neutral,0.9990767240524292,0.0003095105639658,0.9990767240524292,0.0006136684096418,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0469,base,"It would be wrong to give away what happens next, but the consequence of the squadron's action is ham-handedly predictable and, morally speaking, takes the picture down a peg.",It would be right for me to spoil the ending.,"It would be wrong to give away what happens next, but the consequence of the squadron's action is ham-handedly predictable and, morally speaking, takes the picture down a peg. [SEP] It would be right for me to spoil the ending.",contradiction,contradiction,0.9935418367385864,0.0037446541246026,0.0027135021518915,0.9935418367385864,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0469,v1,"It would be wrong to give away what happens next, but the consequence of the squadron's action is ham-handedly predictable and, morally speaking, takes the picture down a peg.",It #)uld be right for me to spl&l the end8hg.,"It would be wrong to give away what happens next, but the consequence of the squadron's action is ham-handedly predictable and, morally speaking, takes the picture down a peg. [SEP] It #)uld be right for me to spl&l the end8hg.",contradiction,contradiction,0.9624749422073364,0.0038727507926523,0.0336522944271564,0.9624749422073364,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0469,v2,"It would be wrong to give away what happens next, but the consequence of the squadron's action is ham-handedly predictable and, morally speaking, takes the picture down a peg.",It would be right for me to spoil teh ending.,"It would be wrong to give away what happens next, but the consequence of the squadron's action is ham-handedly predictable and, morally speaking, takes the picture down a peg. [SEP] It would be right for me to spoil teh ending.",contradiction,contradiction,0.9940339922904968,0.0033762857783585,0.0025897498708218,0.9940339922904968,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0469,v3,"It would be wrong to give away what happens next, but the consequence of the squadron's action is ham-handedly predictable and, morally speaking, takes the picture down a peg.",It would be right for me spoil to ending the.,"It would be wrong to give away what happens next, but the consequence of the squadron's action is ham-handedly predictable and, morally speaking, takes the picture down a peg. [SEP] It would be right for me spoil to ending the.",contradiction,contradiction,0.9868661761283876,0.0071830274537205,0.0059508145786821,0.9868661761283876,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0470,base,"Back in Elche, there are more palm trees to see and more luxuriant tropical foliage to admire.",There are a lot of palm trees in Elche.,"Back in Elche, there are more palm trees to see and more luxuriant tropical foliage to admire. [SEP] There are a lot of palm trees in Elche.",entailment,entailment,0.9867563247680664,0.9867563247680664,0.0130279473960399,0.0002156716946046,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0470,v1,"Back in Elche, there are more palm trees to see and more luxuriant tropical foliage to admire.",hmere are a lot of palm r5ees in Elche.,"Back in Elche, there are more palm trees to see and more luxuriant tropical foliage to admire. [SEP] hmere are a lot of palm r5ees in Elche.",entailment,entailment,0.6153829097747803,0.6153829097747803,0.3745772838592529,0.0100398389622569,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0470,v2,"Back in Elche, there are more palm trees to see and more luxuriant tropical foliage to admire.",There are a lot of palm trees in Elche..,"Back in Elche, there are more palm trees to see and more luxuriant tropical foliage to admire. [SEP] There are a lot of palm trees in Elche..",entailment,entailment,0.9845024943351746,0.9845024943351746,0.0152683742344379,0.0002290875418111,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0470,v3,"Back in Elche, there are more palm trees to see and more luxuriant tropical foliage to admire.",There are lot a of palm trees Elche in.,"Back in Elche, there are more palm trees to see and more luxuriant tropical foliage to admire. [SEP] There are lot a of palm trees Elche in.",entailment,entailment,0.975628137588501,0.975628137588501,0.0234194193035364,0.0009523730259388,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0471,base,"When viewed from the perspective of federal saving and the economy, the growth in total Medicare spending will be become increasingly burdensome over the long run.",The administration feels that curbing Medicare spending is in the best interests of the country as a result.,"When viewed from the perspective of federal saving and the economy, the growth in total Medicare spending will be become increasingly burdensome over the long run. [SEP] The administration feels that curbing Medicare spending is in the best interests of the country as a result.",neutral,neutral,0.99765944480896,0.0001684601302258,0.99765944480896,0.002172120148316,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0471,v1,"When viewed from the perspective of federal saving and the economy, the growth in total Medicare spending will be become increasingly burdensome over the long run.",The adminiqFration feels ^hzt curbing Medicare spejdiGg is in the best interests of the country as a rezulY.,"When viewed from the perspective of federal saving and the economy, the growth in total Medicare spending will be become increasingly burdensome over the long run. [SEP] The adminiqFration feels ^hzt curbing Medicare spejdiGg is in the best interests of the country as a rezulY.",neutral,neutral,0.9509804248809814,0.0030234705191105,0.9509804248809814,0.0459960885345935,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0471,v2,"When viewed from the perspective of federal saving and the economy, the growth in total Medicare spending will be become increasingly burdensome over the long run.",The administration feels that curbing Medicare spending is in teh best interests of the country as a result.,"When viewed from the perspective of federal saving and the economy, the growth in total Medicare spending will be become increasingly burdensome over the long run. [SEP] The administration feels that curbing Medicare spending is in teh best interests of the country as a result.",neutral,neutral,0.9973968267440796,0.0001720876898616,0.9973968267440796,0.0024310725275427,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0471,v3,"When viewed from the perspective of federal saving and the economy, the growth in total Medicare spending will be become increasingly burdensome over the long run.",Administration the feels that curbing spending Medicare is the in best interests of the country as a result.,"When viewed from the perspective of federal saving and the economy, the growth in total Medicare spending will be become increasingly burdensome over the long run. [SEP] Administration the feels that curbing spending Medicare is the in best interests of the country as a result.",neutral,neutral,0.995823860168457,0.0004072014125995,0.995823860168457,0.0037689544260501,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0472,base,"Industry and urban society are concentrated on the peninsula, especially on the West coast, while East Malaysia is dominated by the country's characteristic impenetrable jungle.","Industry and urban society are concentrated in the jungle, rather than the peninsula.","Industry and urban society are concentrated on the peninsula, especially on the West coast, while East Malaysia is dominated by the country's characteristic impenetrable jungle. [SEP] Industry and urban society are concentrated in the jungle, rather than the peninsula.",contradiction,contradiction,0.9968185424804688,0.0012165416264906,0.0019648128654807,0.9968185424804688,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
